"","ensembl_gene_id","entrezgene_id"
"16365","ENSMUSG00000057163",22072
"16366","ENSMUSG00000057170",18775
"16367","ENSMUSG00000057173",619289
"16368","ENSMUSG00000057174",170939
"16369","ENSMUSG00000057176",233899
"16370","ENSMUSG00000057177",606496
"16371","ENSMUSG00000057179",258264
"16372","ENSMUSG00000057181",70591
"16373","ENSMUSG00000057182",20269
"16374","ENSMUSG00000057191",382062
"16375","ENSMUSG00000057193",68682
"16376","ENSMUSG00000057195",69785
"16377","ENSMUSG00000057203",171232
"16378","ENSMUSG00000057207",257936
"16379","ENSMUSG00000057215",NA
"16380","ENSMUSG00000057216",NA
"16381","ENSMUSG00000057219",276905
"16382","ENSMUSG00000057223",625347
"16383","ENSMUSG00000057228",23923
"16384","ENSMUSG00000057229",66349
"16385","ENSMUSG00000057230",269774
"16386","ENSMUSG00000057234",76894
"16387","ENSMUSG00000057236",19646
"16388","ENSMUSG00000057240",73466
"16389","ENSMUSG00000057244",108169072
"16390","ENSMUSG00000057246",407788
"16391","ENSMUSG00000057262",NA
"16392","ENSMUSG00000057265",72873
"16393","ENSMUSG00000057270",258626
"16394","ENSMUSG00000057278",68011
"16395","ENSMUSG00000057280",18198
"16396","ENSMUSG00000057286",20446
"16397","ENSMUSG00000057290",NA
"16398","ENSMUSG00000057315",231532
"16399","ENSMUSG00000057321",384701
"16400","ENSMUSG00000057322",67671
"16401","ENSMUSG00000057329",12043
"16402","ENSMUSG00000057335",545389
"16403","ENSMUSG00000057337",53374
"16404","ENSMUSG00000057342",56632
"16405","ENSMUSG00000057346",223672
"16406","ENSMUSG00000057349",257912
"16407","ENSMUSG00000057359",NA
"16408","ENSMUSG00000057363",67883
"16409","ENSMUSG00000057367",11797
"16410","ENSMUSG00000057370",NA
"16411","ENSMUSG00000057375",230584
"16412","ENSMUSG00000057378",20192
"16413","ENSMUSG00000057381",353167
"16414","ENSMUSG00000057388",67681
"16415","ENSMUSG00000057396",268670
"16416","ENSMUSG00000057400",13884
"16417","ENSMUSG00000057402",73347
"16418","ENSMUSG00000057406",107823
"16419","ENSMUSG00000057409",24132
"16420","ENSMUSG00000057411",214917
"16421","ENSMUSG00000057417",620253
"16422","ENSMUSG00000057421",76130
"16423","ENSMUSG00000057424",258434
"16424","ENSMUSG00000057425",112417
"16425","ENSMUSG00000057439",245615
"16426","ENSMUSG00000057440",75739
"16427","ENSMUSG00000057443",170648
"16428","ENSMUSG00000057444",258781
"16429","ENSMUSG00000057446",56094
"16430","ENSMUSG00000057447",258898
"16431","ENSMUSG00000057454",72434
"16432","ENSMUSG00000057455",19762
"16433","ENSMUSG00000057457",18675
"16434","ENSMUSG00000057461",258139
"16435","ENSMUSG00000057464",258228
"16436","ENSMUSG00000057465",20209
"16437","ENSMUSG00000057469",50496
"16438","ENSMUSG00000057497",66488
"16439","ENSMUSG00000057497",102632427
"16440","ENSMUSG00000057499",NA
"16441","ENSMUSG00000057503",258684
"16442","ENSMUSG00000057506",73689
"16443","ENSMUSG00000057513",384572
"16444","ENSMUSG00000057522",20747
"16445","ENSMUSG00000057530",230857
"16446","ENSMUSG00000057531",94245
"16447","ENSMUSG00000057534",217066
"16448","ENSMUSG00000057540",258222
"16449","ENSMUSG00000057541",78697
"16450","ENSMUSG00000057551",244713
"16451","ENSMUSG00000057554",56048
"16452","ENSMUSG00000057561",13664
"16453","ENSMUSG00000057564",57270
"16454","ENSMUSG00000057572",67106
"16455","ENSMUSG00000057577",NA
"16456","ENSMUSG00000057580",NA
"16457","ENSMUSG00000057592",113845
"16458","ENSMUSG00000057594",70317
"16459","ENSMUSG00000057596",209387
"16460","ENSMUSG00000057604",30937
"16461","ENSMUSG00000057605",NA
"16462","ENSMUSG00000057606",382864
"16463","ENSMUSG00000057606",102639719
"16464","ENSMUSG00000057609",67127
"16465","ENSMUSG00000057614",14677
"16466","ENSMUSG00000057615",434784
"16467","ENSMUSG00000057637",110593
"16468","ENSMUSG00000057649",105246
"16469","ENSMUSG00000057650",170651
"16470","ENSMUSG00000057654",258495
"16471","ENSMUSG00000057657",NA
"16472","ENSMUSG00000057666",14433
"16473","ENSMUSG00000057667",232946
"16474","ENSMUSG00000057672",320795
"16475","ENSMUSG00000057674",100041412
"16476","ENSMUSG00000057685",NA
"16477","ENSMUSG00000057691",69228
"16478","ENSMUSG00000057696",NA
"16479","ENSMUSG00000057697",113853
"16480","ENSMUSG00000057699",387356
"16481","ENSMUSG00000057706",108797
"16482","ENSMUSG00000057710",NA
"16483","ENSMUSG00000057715",320492
"16484","ENSMUSG00000057716",434008
"16485","ENSMUSG00000057719",269016
"16486","ENSMUSG00000057722",16847
"16487","ENSMUSG00000057723",16671
"16488","ENSMUSG00000057726",93806
"16489","ENSMUSG00000057729",19152
"16490","ENSMUSG00000057735",NA
"16491","ENSMUSG00000057738",20740
"16492","ENSMUSG00000057751",230971
"16493","ENSMUSG00000057754",387341
"16494","ENSMUSG00000057761",258582
"16495","ENSMUSG00000057762",NA
"16496","ENSMUSG00000057766",225187
"16497","ENSMUSG00000057770",259061
"16498","ENSMUSG00000057777",23937
"16499","ENSMUSG00000057778",192986
"16500","ENSMUSG00000057788",234374
"16501","ENSMUSG00000057789",12018
"16502","ENSMUSG00000057801",258329
"16503","ENSMUSG00000057802",791282
"16504","ENSMUSG00000057805",NA
"16505","ENSMUSG00000057816",75784
"16506","ENSMUSG00000057817",258699
"16507","ENSMUSG00000057818",665268
"16508","ENSMUSG00000057829",NA
"16509","ENSMUSG00000057835",104349
"16510","ENSMUSG00000057836",22445
"16511","ENSMUSG00000057841",19951
"16512","ENSMUSG00000057842",218314
"16513","ENSMUSG00000057855",100040249
"16514","ENSMUSG00000057858",76539
"16515","ENSMUSG00000057863",54217
"16516","ENSMUSG00000057880",268860
"16517","ENSMUSG00000057886",NA
"16518","ENSMUSG00000057890",258509
"16519","ENSMUSG00000057894",67230
"16520","ENSMUSG00000057895",22646
"16521","ENSMUSG00000057897",12323
"16522","ENSMUSG00000057899",435529
"16523","ENSMUSG00000057903",258663
"16524","ENSMUSG00000057913",NA
"16525","ENSMUSG00000057914",12296
"16526","ENSMUSG00000057933",14858
"16527","ENSMUSG00000057945",NA
"16528","ENSMUSG00000057948",70450
"16529","ENSMUSG00000057963",217837
"16530","ENSMUSG00000057967",14172
"16531","ENSMUSG00000057969",20347
"16532","ENSMUSG00000057977",230623
"16533","ENSMUSG00000057981",626397
"16534","ENSMUSG00000057982",235047
"16535","ENSMUSG00000057990",NA
"16536","ENSMUSG00000057997",258964
"16537","ENSMUSG00000058005",399674
"16538","ENSMUSG00000058006",100019
"16539","ENSMUSG00000058013",52398
"16540","ENSMUSG00000058014",258734
"16541","ENSMUSG00000058017",394252
"16542","ENSMUSG00000058019",67935
"16543","ENSMUSG00000058022",109254
"16544","ENSMUSG00000058028",170734
"16545","ENSMUSG00000058030",171234
"16546","ENSMUSG00000058046",214106
"16547","ENSMUSG00000058050",NA
"16548","ENSMUSG00000058052",246084
"16549","ENSMUSG00000058056",72333
"16550","ENSMUSG00000058057",668178
"16551","ENSMUSG00000058063",224762
"16552","ENSMUSG00000058064",NA
"16553","ENSMUSG00000058070",68519
"16554","ENSMUSG00000058071",258773
"16555","ENSMUSG00000058073",NA
"16556","ENSMUSG00000058076",66052
"16557","ENSMUSG00000058078",NA
"16558","ENSMUSG00000058084",258672
"16559","ENSMUSG00000058093",100416706
"16560","ENSMUSG00000058099",74039
"16561","ENSMUSG00000058101",73486
"16562","ENSMUSG00000058114",258374
"16563","ENSMUSG00000058119",436523
"16564","ENSMUSG00000058124",110696
"16565","ENSMUSG00000058126",NA
"16566","ENSMUSG00000058132",171268
"16567","ENSMUSG00000058135",14862
"16568","ENSMUSG00000058145",233332
"16569","ENSMUSG00000058147",22446
"16570","ENSMUSG00000058152",78923
"16571","ENSMUSG00000058153",56747
"16572","ENSMUSG00000058159",21331
"16573","ENSMUSG00000058163",432555
"16574","ENSMUSG00000058172",16700
"16575","ENSMUSG00000058173",170748
"16576","ENSMUSG00000058174",381438
"16577","ENSMUSG00000058176",NA
"16578","ENSMUSG00000058183",27390
"16579","ENSMUSG00000058186",100041379
"16580","ENSMUSG00000058188",258295
"16581","ENSMUSG00000058192",244721
"16582","ENSMUSG00000058194",258834
"16583","ENSMUSG00000058200",18367
"16584","ENSMUSG00000058207",20714
"16585","ENSMUSG00000058216",225884
"16586","ENSMUSG00000058230",232906
"16587","ENSMUSG00000058239",22282
"16588","ENSMUSG00000058240",66609
"16589","ENSMUSG00000058244",258215
"16590","ENSMUSG00000058246",102637366
"16591","ENSMUSG00000058248",16510
"16592","ENSMUSG00000058250",387513
"16593","ENSMUSG00000058251",258666
"16594","ENSMUSG00000058252",71841
"16595","ENSMUSG00000058254",21912
"16596","ENSMUSG00000058258",319554
"16597","ENSMUSG00000058260",71907
"16598","ENSMUSG00000058267",64659
"16599","ENSMUSG00000058270",18323
"16600","ENSMUSG00000058275",258153
"16601","ENSMUSG00000058281",NA
"16602","ENSMUSG00000058287",624860
"16603","ENSMUSG00000058290",105988
"16604","ENSMUSG00000058291",24135
"16605","ENSMUSG00000058295",83380
"16606","ENSMUSG00000058297",94214
"16607","ENSMUSG00000058298",71567
"16608","ENSMUSG00000058301",19704
"16609","ENSMUSG00000058317",218793
"16610","ENSMUSG00000058318",192285
"16611","ENSMUSG00000058325",330662
"16612","ENSMUSG00000058328",574438
"16613","ENSMUSG00000058331",22746
"16614","ENSMUSG00000058349",353166
"16615","ENSMUSG00000058351",66487
"16616","ENSMUSG00000058354",16687
"16617","ENSMUSG00000058355",24015
"16618","ENSMUSG00000058357",NA
"16619","ENSMUSG00000058360",NA
"16620","ENSMUSG00000058368",170656
"16621","ENSMUSG00000058385",319181
"16622","ENSMUSG00000058388",18685
"16623","ENSMUSG00000058392",72462
"16624","ENSMUSG00000058396",11536
"16625","ENSMUSG00000058398",272643
"16626","ENSMUSG00000058400",229214
"16627","ENSMUSG00000058402",233058
"16628","ENSMUSG00000058407",98258
"16629","ENSMUSG00000058420",110058
"16630","ENSMUSG00000058427",20310
"16631","ENSMUSG00000058430",NA
"16632","ENSMUSG00000058435",632126
"16633","ENSMUSG00000058440",18181
"16634","ENSMUSG00000058441",406218
"16635","ENSMUSG00000058443",NA
"16636","ENSMUSG00000058444",23938
"16637","ENSMUSG00000058446",387524
"16638","ENSMUSG00000058447",NA
"16639","ENSMUSG00000058454",13360
"16640","ENSMUSG00000058463",NA
"16641","ENSMUSG00000058470",666926
"16642","ENSMUSG00000058486",101240
"16643","ENSMUSG00000058488",16591
"16644","ENSMUSG00000058491",258550
"16645","ENSMUSG00000058492",NA
"16646","ENSMUSG00000058498",433809
"16647","ENSMUSG00000058499",18716
"16648","ENSMUSG00000058503",68152
"16649","ENSMUSG00000058508",NA
"16650","ENSMUSG00000058513",258282
"16651","ENSMUSG00000058515",258433
"16652","ENSMUSG00000058523",17844
"16653","ENSMUSG00000058537",100504180
"16654","ENSMUSG00000058542",NA
"16655","ENSMUSG00000058546",268449
"16656","ENSMUSG00000058546",108168140
"16657","ENSMUSG00000058550",73693
"16658","ENSMUSG00000058558",100503670
"16659","ENSMUSG00000058567",NA
"16660","ENSMUSG00000058568",387334
"16661","ENSMUSG00000058569",67511
"16662","ENSMUSG00000058571",23888
"16663","ENSMUSG00000058579",13706
"16664","ENSMUSG00000058581",NA
"16665","ENSMUSG00000058586",68607
"16666","ENSMUSG00000058587",50875
"16667","ENSMUSG00000058589",77531
"16668","ENSMUSG00000058590",623924
"16669","ENSMUSG00000058594",50755
"16670","ENSMUSG00000058600",19946
"16671","ENSMUSG00000058603",NA
"16672","ENSMUSG00000058607",NA
"16673","ENSMUSG00000058613",NA
"16674","ENSMUSG00000058618",382000
"16675","ENSMUSG00000058620",11552
"16676","ENSMUSG00000058622",NA
"16677","ENSMUSG00000058624",14544
"16678","ENSMUSG00000058625",NA
"16679","ENSMUSG00000058626",268958
"16680","ENSMUSG00000058628",258744
"16681","ENSMUSG00000058631",81017
"16682","ENSMUSG00000058638",65020
"16683","ENSMUSG00000058643",70935
"16684","ENSMUSG00000058655",75705
"16685","ENSMUSG00000058656",320679
"16686","ENSMUSG00000058659",18358
"16687","ENSMUSG00000058662",18370
"16688","ENSMUSG00000058665",13798
"16689","ENSMUSG00000058669",18094
"16690","ENSMUSG00000058670",237029
"16691","ENSMUSG00000058672",22151
"16692","ENSMUSG00000058685",100042921
"16693","ENSMUSG00000058690",72972
"16694","ENSMUSG00000058692",258279
"16695","ENSMUSG00000058700",NA
"16696","ENSMUSG00000058704",76890
"16697","ENSMUSG00000058706",68364
"16698","ENSMUSG00000058709",112406
"16699","ENSMUSG00000058715",14127
"16700","ENSMUSG00000058717",210155
"16701","ENSMUSG00000058725",100041488
"16702","ENSMUSG00000058728",387565
"16703","ENSMUSG00000058729",72568
"16704","ENSMUSG00000058740",227632
"16705","ENSMUSG00000058741",623131
"16706","ENSMUSG00000058743",211480
"16707","ENSMUSG00000058745",NA
"16708","ENSMUSG00000058748",233987
"16709","ENSMUSG00000058755",18413
"16710","ENSMUSG00000058756",21833
"16711","ENSMUSG00000058761",108937
"16712","ENSMUSG00000058773",56702
"16713","ENSMUSG00000058793",110911
"16714","ENSMUSG00000058794",18022
"16715","ENSMUSG00000058799",53605
"16716","ENSMUSG00000058802",258505
"16717","ENSMUSG00000058806",12817
"16718","ENSMUSG00000058807",100502887
"16719","ENSMUSG00000058809",NA
"16720","ENSMUSG00000058812",68386
"16721","ENSMUSG00000058816",NA
"16722","ENSMUSG00000058818",18733
"16723","ENSMUSG00000058820",258742
"16724","ENSMUSG00000058831",12057
"16725","ENSMUSG00000058833",66462
"16726","ENSMUSG00000058835",11308
"16727","ENSMUSG00000058838",NA
"16728","ENSMUSG00000058856",235248
"16729","ENSMUSG00000058869",225058
"16730","ENSMUSG00000058873",NA
"16731","ENSMUSG00000058881",329003
"16732","ENSMUSG00000058883",432769
"16733","ENSMUSG00000058884",NA
"16734","ENSMUSG00000058886",54006
"16735","ENSMUSG00000058897",77018
"16736","ENSMUSG00000058900",380855
"16737","ENSMUSG00000058904",259039
"16738","ENSMUSG00000058905",NA
"16739","ENSMUSG00000058908",18780
"16740","ENSMUSG00000058914",81799
"16741","ENSMUSG00000058921",241877
"16742","ENSMUSG00000058922",NA
"16743","ENSMUSG00000058925",75444
"16744","ENSMUSG00000058927",NA
"16745","ENSMUSG00000058932",NA
"16746","ENSMUSG00000058933",NA
"16747","ENSMUSG00000058934",NA
"16748","ENSMUSG00000058935",75524
"16749","ENSMUSG00000058952",12630
"16750","ENSMUSG00000058953",NA
"16751","ENSMUSG00000058966",68952
"16752","ENSMUSG00000058975",16502
"16753","ENSMUSG00000058976",13532
"16754","ENSMUSG00000058979",214932
"16755","ENSMUSG00000058981",258758
"16756","ENSMUSG00000058997",219189
"16757","ENSMUSG00000059003",14811
"16758","ENSMUSG00000059005",229279
"16759","ENSMUSG00000059013",27387
"16760","ENSMUSG00000059014",NA
"16761","ENSMUSG00000059022",333088
"16762","ENSMUSG00000059023",258897
"16763","ENSMUSG00000059027",NA
"16764","ENSMUSG00000059030",383243
"16765","ENSMUSG00000059031",258728
"16766","ENSMUSG00000059033",NA
"16767","ENSMUSG00000059040",433182
"16768","ENSMUSG00000059042",13648
"16769","ENSMUSG00000059043",18312
"16770","ENSMUSG00000059049",329872
"16771","ENSMUSG00000059058",NA
"16772","ENSMUSG00000059060",19363
"16773","ENSMUSG00000059064",NA
"16774","ENSMUSG00000059069",56858
"16775","ENSMUSG00000059070",19899
"16776","ENSMUSG00000059077",19226
"16777","ENSMUSG00000059087",258595
"16778","ENSMUSG00000059089",246256
"16779","ENSMUSG00000059105",258627
"16780","ENSMUSG00000059106",258497
"16781","ENSMUSG00000059108",213002
"16782","ENSMUSG00000059112",258790
"16783","ENSMUSG00000059113",102637192
"16784","ENSMUSG00000059114",627607
"16785","ENSMUSG00000059119",17955
"16786","ENSMUSG00000059128",330496
"16787","ENSMUSG00000059134",259165
"16788","ENSMUSG00000059136",258963
"16789","ENSMUSG00000059142",240041
"16790","ENSMUSG00000059146",18213
"16791","ENSMUSG00000059146",414121
"16792","ENSMUSG00000059149",213006
"16793","ENSMUSG00000059150",NA
"16794","ENSMUSG00000059159",NA
"16795","ENSMUSG00000059169",406221
"16796","ENSMUSG00000059173",18573
"16797","ENSMUSG00000059179",NA
"16798","ENSMUSG00000059182",54353
"16799","ENSMUSG00000059183",69606
"16800","ENSMUSG00000059187",320265
"16801","ENSMUSG00000059189",258225
"16802","ENSMUSG00000059195",NA
"16803","ENSMUSG00000059201",16846
"16804","ENSMUSG00000059203",60367
"16805","ENSMUSG00000059205",258835
"16806","ENSMUSG00000059206",252910
"16807","ENSMUSG00000059208",76936
"16808","ENSMUSG00000059213",13199
"16809","ENSMUSG00000059218",381569
"16810","ENSMUSG00000059229",NA
"16811","ENSMUSG00000059230",56519
"16812","ENSMUSG00000059237",NA
"16813","ENSMUSG00000059244",NA
"16814","ENSMUSG00000059246",64290
"16815","ENSMUSG00000059248",53860
"16816","ENSMUSG00000059251",258947
"16817","ENSMUSG00000059252",NA
"16818","ENSMUSG00000059256",14941
"16819","ENSMUSG00000059263",74996
"16820","ENSMUSG00000059273",330474
"16821","ENSMUSG00000059277",97423
"16822","ENSMUSG00000059278",78304
"16823","ENSMUSG00000059279",258198
"16824","ENSMUSG00000059280",22363
"16825","ENSMUSG00000059288",12593
"16826","ENSMUSG00000059291",67025
"16827","ENSMUSG00000059301",432649
"16828","ENSMUSG00000059303",258557
"16829","ENSMUSG00000059305",22362
"16830","ENSMUSG00000059316",26569
"16831","ENSMUSG00000059319",258850
"16832","ENSMUSG00000059323",72749
"16833","ENSMUSG00000059325",74318
"16834","ENSMUSG00000059326",12982
"16835","ENSMUSG00000059327",13607
"16836","ENSMUSG00000059334",333473
"16837","ENSMUSG00000059336",108052
"16838","ENSMUSG00000059343",353204
"16839","ENSMUSG00000059352",NA
"16840","ENSMUSG00000059355",414077
"16841","ENSMUSG00000059361",228777
"16842","ENSMUSG00000059363",14297
"16843","ENSMUSG00000059366",258501
"16844","ENSMUSG00000059371",259162
"16845","ENSMUSG00000059375",171187
"16846","ENSMUSG00000059379",258562
"16847","ENSMUSG00000059382",387348
"16848","ENSMUSG00000059383",404194
"16849","ENSMUSG00000059395",66707
"16850","ENSMUSG00000059397",18354
"16851","ENSMUSG00000059401",333639
"16852","ENSMUSG00000059406",432478
"16853","ENSMUSG00000059408",80978
"16854","ENSMUSG00000059409",21770
"16855","ENSMUSG00000059410",387352
"16856","ENSMUSG00000059411",258366
"16857","ENSMUSG00000059412",11936
"16858","ENSMUSG00000059422",NA
"16859","ENSMUSG00000059423",242747
"16860","ENSMUSG00000059429",258656
"16861","ENSMUSG00000059430",11468
"16862","ENSMUSG00000059434",231103
"16863","ENSMUSG00000059436",17187
"16864","ENSMUSG00000059439",192197
"16865","ENSMUSG00000059447",231086
"16866","ENSMUSG00000059455",69401
"16867","ENSMUSG00000059456",19229
"16868","ENSMUSG00000059460",629524
"16869","ENSMUSG00000059461",NA
"16870","ENSMUSG00000059463",546038
"16871","ENSMUSG00000059473",259112
"16872","ENSMUSG00000059474",103537
"16873","ENSMUSG00000059475",235028
"16874","ENSMUSG00000059479",232984
"16875","ENSMUSG00000059481",18815
"16876","ENSMUSG00000059482",67157
"16877","ENSMUSG00000059483",433319
"16878","ENSMUSG00000059486",210973
"16879","ENSMUSG00000059488",258316
"16880","ENSMUSG00000059493",195727
"16881","ENSMUSG00000059495",69632
"16882","ENSMUSG00000059498",14131
"16883","ENSMUSG00000059503",258709
"16884","ENSMUSG00000059504",257917
"16885","ENSMUSG00000059518",70103
"16886","ENSMUSG00000059534",66152
"16887","ENSMUSG00000059540",21400
"16888","ENSMUSG00000059547",382109
"16889","ENSMUSG00000059552",22059
"16890","ENSMUSG00000059554",215814
"16891","ENSMUSG00000059555",227612
"16892","ENSMUSG00000059562",207209
"16893","ENSMUSG00000059565",NA
"16894","ENSMUSG00000059571",NA
"16895","ENSMUSG00000059585",NA
"16896","ENSMUSG00000059586",68501
"16897","ENSMUSG00000059588",54598
"16898","ENSMUSG00000059595",258741
"16899","ENSMUSG00000059602",27204
"16900","ENSMUSG00000059606",54159
"16901","ENSMUSG00000059610",257962
"16902","ENSMUSG00000059623",258822
"16903","ENSMUSG00000059625",227631
"16904","ENSMUSG00000059626",100135657
"16905","ENSMUSG00000059631",70258
"16906","ENSMUSG00000059632",16703
"16907","ENSMUSG00000059639",474145
"16908","ENSMUSG00000059645",664837
"16909","ENSMUSG00000059647",NA
"16910","ENSMUSG00000059648",497113
"16911","ENSMUSG00000059654",19692
