"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"145","ENSMUSG00000031284",43.8273235546683,2.01143974427419,0.405913916428534,5.2556863642766e-08,1.67648550712417e-06
"146","ENSMUSG00000031285",6.7612505890448,2.56829517011087,1.25988071083313,0.00173066431625233,0.0125509866871207
"147","ENSMUSG00000031302",16.0143774201121,2.09609614424767,0.64804525610275,7.19124439867566e-05,0.000894073736407773
"148","ENSMUSG00000031491",9.67410777206264,4.85453772660625,1.23227964502031,1.3043902385163e-05,0.000208195878846679
"149","ENSMUSG00000031659",414.185270412363,2.25169812579997,0.35352375402591,1.3807857625115e-11,9.51940429561155e-10
"150","ENSMUSG00000031750",772.592243400425,2.02346012063806,0.291129703852907,2.91068924214305e-13,2.8666935706489e-11
"151","ENSMUSG00000031780",22.7991102142435,2.36912329510269,0.526868384081932,4.59160418932942e-07,1.11640232917347e-05
"152","ENSMUSG00000031970",12.8154216415003,4.12990788455432,0.927100808531675,9.3733336858387e-07,2.06949263981141e-05
"153","ENSMUSG00000032011",506.997230254441,3.16287373961581,0.508184406145742,3.34692853848493e-11,2.11628866048817e-09
"154","ENSMUSG00000032085",8630.39287724038,2.17754348840736,0.353839149210124,6.24899304722924e-11,3.74099382087908e-09
"155","ENSMUSG00000032243",55.2408803429568,2.67171370207468,0.420160235838372,1.25975564553676e-11,8.82737628079073e-10
"156","ENSMUSG00000032332",7661.70256103049,4.44453941758074,0.291904050468253,1.50183535799394e-53,1.06990750903488e-49
"157","ENSMUSG00000032690",360.01853208937,3.67446152763763,0.319649784198977,9.21280065431683e-32,1.09386653102255e-28
"158","ENSMUSG00000032899",251.501471013359,2.10945893320145,0.207974523406812,2.91518675970116e-25,1.94698035713541e-22
"159","ENSMUSG00000033192",99.1452804012985,2.34259869716491,0.340467685250319,4.27568570792581e-13,4.09775582734486e-11
"160","ENSMUSG00000033361",560.505875602593,2.23704787189079,0.188132665437208,9.75976040639229e-34,1.39057066270277e-30
"161","ENSMUSG00000033777",136.288814596368,2.1982617597773,0.337745555014219,5.33940362062383e-12,3.98999070559345e-10
"162","ENSMUSG00000033860",743.814128270403,2.4351180223295,0.46946348617946,1.49696938896932e-08,5.37125611449336e-07
"163","ENSMUSG00000034161",225.160424048025,2.17049763900488,0.275839433379333,2.85969744410552e-16,5.05102923763828e-14
"164","ENSMUSG00000034227",85.2427432168569,2.99921071348154,0.465161442157748,7.49199831780588e-12,5.52134441545335e-10
"165","ENSMUSG00000034353",92.9071297649548,2.13879594118878,0.389989461599395,3.30680838636852e-09,1.39120292979268e-07
"166","ENSMUSG00000034394",174.332359187788,4.90945605241225,0.452406889973296,1.52310284467746e-28,1.30207015985787e-25
"167","ENSMUSG00000034457",61.4899472267434,3.14361193488038,0.480730097397553,3.97545984877063e-12,3.11221713875186e-10
"168","ENSMUSG00000034463",127.914022249324,2.70865499952814,0.476151721618303,8.15917872027228e-10,3.91860601370021e-08
"169","ENSMUSG00000035095",248.630139143214,3.31446311493996,0.440878126225761,3.759488285626e-15,5.25148912682345e-13
"170","ENSMUSG00000035200",180.003634824874,4.17162543139571,0.629252147820403,2.18303119059255e-12,1.83570198767861e-10
"171","ENSMUSG00000035246",35.2145518416788,4.57192010416309,0.766853343054642,1.86608400321286e-10,1.02157542430311e-08
"172","ENSMUSG00000035352",76.2079298734463,3.60273301569507,0.465585244500568,7.27808413886526e-16,1.18738331462464e-13
"173","ENSMUSG00000035373",14.0684789479473,3.60518683066807,0.77394400673173,2.77181330848663e-07,7.18050836714864e-06
"174","ENSMUSG00000035385",67.1621635566473,2.50472120730864,0.652576822763439,7.02902496496005e-06,0.000120953560025061
"175","ENSMUSG00000035394",19.2882013606813,2.23231016317107,0.743467361245111,0.000136459062459841,0.00154880673547091
"176","ENSMUSG00000035429",92.4514572152545,2.87456898363449,0.432693046608114,2.04353162547091e-12,1.7456613801304e-10
"177","ENSMUSG00000035557",54.6723263750074,6.40045158364114,0.881125572155954,6.77312498859014e-14,7.46160965237879e-12
"178","ENSMUSG00000035775",420.489012797821,3.25729358737855,0.605546166465141,4.97144127120452e-09,2.00093489356277e-07
"179","ENSMUSG00000035783",9059.95183854874,2.2672011157946,0.430640457943864,1.02423862255248e-08,3.85387814105485e-07
"180","ENSMUSG00000035818",26.2676044016376,2.17474717131076,0.497328440850319,7.88469422124261e-07,1.78319243276611e-05
"181","ENSMUSG00000035835",126.264332720238,2.24687065827106,0.485253314034659,2.38988149700138e-07,6.2747601171884e-06
"182","ENSMUSG00000035910",3366.27043861731,3.0175493253013,0.400220828032396,3.70571712957094e-15,5.2104333219204e-13
"183","ENSMUSG00000035914",467.962472211708,2.66133649432913,0.405934074638074,3.86598638447522e-12,3.03764194886045e-10
"184","ENSMUSG00000036198",43.2038056270827,5.09369175285718,0.64682976200163,3.63530380986716e-16,6.16616770035562e-14
"185","ENSMUSG00000036353",43.4063004493168,2.69426063388822,0.498550225202992,3.86698949501078e-09,1.59452130606564e-07
"186","ENSMUSG00000036362",34.7794558378713,2.93558995297086,0.526280282326934,1.48171987149554e-09,6.69499304304497e-08
"187","ENSMUSG00000036422",9.51672976468502,2.06175614788183,0.826885920793829,0.000668069135737909,0.00575029140917865
"188","ENSMUSG00000036492",41.7574947153179,2.22359409148709,0.415320990970144,5.53739856503776e-09,2.22036176607856e-07
"189","ENSMUSG00000036853",2036.19874906258,2.135445577356,0.216580521585149,5.38810174005402e-24,3.11228406455228e-21
"190","ENSMUSG00000036887",949.382639137584,2.28148183340133,0.268331235628969,1.50774080971261e-18,4.07280226477889e-16
"191","ENSMUSG00000036905",1077.61555667439,2.21643957728549,0.288393554838206,1.22459619343226e-15,1.89652680043726e-13
